pairs_id,indate_date,first_instrument,second_instrument,prime_instrument,boundary_unit_num,region_drift,region_0,region_1,region_2,region_3,region_4,region_5,region_6,region_7,up_boundary_5,up_boundary_4,up_boundary_3,up_boundary_2,up_boundary_1,down_boundary_1,down_boundary_2,down_boundary_3,down_boundary_4,down_boundary_5,today_fee,wait_window,favor_times,unfavor_times,abs_threshold,boundary_tick_lock,wait2_windows,after_tick,night_type,if_add,limitcoef,abs_threshold_after,kind,before_tick,before_cancel_flag,before_cancel_num,max_position,min_position,region_tick_lock,region_unit_num
SP2306-2305,20220914_0,SP2306.XSGE,SP2305.XSGE,SP2305.XSGE,0,0,-106.0,-106.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,20,1,1,8,16,SP,0,1,1,400,0,50,20
CF2305-2307,20220926_0,CF2305.XZCE,CF2307.XZCE,CF2305.XZCE,0,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,10,1,1,8,8,CF,0,1,1,100,0,0,20
CF2307-2309,20220926_0,CF2307.XZCE,CF2309.XZCE,CF2309.XZCE,0,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,10,1,1,8,8,CF,0,1,1,100,0,0,40
CF2309-2311,20220926_0,CF2309.XZCE,CF2311.XZCE,CF2309.XZCE,0,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,10,1,1,8,8,CF,0,1,1,100,0,0,40
CF2311-2401,20220926_0,CF2311.XZCE,CF2401.XZCE,CF2311.XZCE,0,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,10,1,1,8,8,CF,0,1,1,100,0,0,40
CS2305-2307,20220908_0,CS2305.XDCE,CS2307.XDCE,CS2305.XDCE,0,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,40,1,1,8,32,CS,0,1,1,133,0,10,20
CS2307-2309,20220908_0,CS2307.XDCE,CS2309.XDCE,CS2307.XDCE,0,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,40,1,1,8,32,CS,0,1,1,133,0,100,13
CS2309-2311,20220908_0,CS2309.XDCE,CS2311.XDCE,CS2309.XDCE,0,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,40,1,1,8,32,CS,0,1,1,133,0,100,13
CS2311-2401,20220908_0,CS2311.XDCE,CS2401.XDCE,CS2311.XDCE,0,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,40,1,1,8,32,CS,0,1,1,133,0,100,13
C2305-2307,20220908_0,C2305.XDCE,C2307.XDCE,C2305.XDCE,0,0,0.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,40,1,1,8,32,C,0,1,1,133,0,100,40
C2307-2309,20220908_0,C2307.XDCE,C2309.XDCE,C2307.XDCE,0,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,40,1,1,8,32,C,0,1,1,133,0,100,20
C2309-2311,20220908_0,C2309.XDCE,C2311.XDCE,C2309.XDCE,0,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,40,1,1,8,32,C,0,1,1,133,0,100,20
C2311-2401,20220908_0,C2311.XDCE,C2401.XDCE,C2311.XDCE,0,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,40,1,1,8,32,C,0,1,1,133,0,100,20
C2309-2307,20220908_0,C2309.XDCE,C2307.XDCE,C2307.XDCE,0,0,-30.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,40,1,1,8,32,C,0,1,1,133,0,100,20
C2311-2309,20220908_0,C2311.XDCE,C2309.XDCE,C2311.XDCE,0,0,-70.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,40,1,1,8,32,C,0,1,1,133,0,100,20
EG2304-2305,20220926_0,EG2304.XDCE,EG2305.XDCE,EG2305.XDCE,0,0,-58.0,-58.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,40,1,1,8,32,EG,0,1,1,400,0,20,53
EG2305-2306,20220926_0,EG2305.XDCE,EG2306.XDCE,EG2305.XDCE,0,0,-20.0,-25.0,-30.0,-35.0,-40.0,-45.0,-50.0,-77.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,40,1,1,8,32,EG,0,1,1,400,0,45,53
EG2306-2307,20220926_0,EG2306.XDCE,EG2307.XDCE,EG2306.XDCE,0,0,-20.0,-25.0,-30.0,-35.0,-40.0,-45.0,-50.0,-77.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,40,1,1,8,32,EG,0,1,1,400,0,45,53
EG2307-2308,20220926_0,EG2307.XDCE,EG2308.XDCE,EG2307.XDCE,0,0,-20.0,-25.0,-30.0,-35.0,-40.0,-45.0,-50.0,-55.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,40,1,1,8,32,EG,0,1,1,400,0,45,53
EG2308-2309,20220926_0,EG2308.XDCE,EG2309.XDCE,EG2309.XDCE,0,0,-20.0,-25.0,-30.0,-35.0,-40.0,-45.0,-50.0,-55.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,40,1,1,8,32,EG,0,1,1,400,0,45,53
EG2309-2310,20220926_0,EG2309.XDCE,EG2310.XDCE,EG2309.XDCE,0,0,-20.0,-23.0,-30.0,-35.0,-40.0,-45.0,-50.0,-55.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,40,1,1,8,32,EG,0,1,1,400,0,45,53
EG2310-2311,20220926_0,EG2310.XDCE,EG2311.XDCE,EG2310.XDCE,0,0,-20.0,-25.0,-30.0,-35.0,-40.0,-45.0,-50.0,-55.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,40,1,1,8,32,EG,0,1,1,400,0,45,53
EG2311-2312,20220926_0,EG2311.XDCE,EG2312.XDCE,EG2311.XDCE,0,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,40,1,1,8,32,EG,0,1,1,400,0,42,53
EG2312-2401,20220926_0,EG2312.XDCE,EG2401.XDCE,EG2312.XDCE,0,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,40,1,1,8,32,EG,0,1,1,400,0,42,53
EG2305-2309,20220926_0,EG2305.XDCE,EG2309.XDCE,EG2305.XDCE,0,0,-80.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,40,1,1,8,32,EG,0,1,1,400,0,100,53
PG2305-2306,20220905_0,PG2305.XDCE,PG2306.XDCE,PG2305.XDCE,0,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,40,1,1,8,32,PG,0,1,1,133,0,100,13
PG2306-2307,20220905_0,PG2306.XDCE,PG2307.XDCE,PG2306.XDCE,0,0,30.0,10.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,40,1,1,8,32,PG,0,1,1,133,0,30,2
PG2307-2308,20220905_0,PG2307.XDCE,PG2308.XDCE,PG2307.XDCE,0,0,30.0,10.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,40,1,1,8,32,PG,0,1,1,133,0,30,7
PG2308-2309,20220905_0,PG2308.XDCE,PG2309.XDCE,PG2309.XDCE,0,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,40,1,1,8,32,PG,0,1,1,133,0,100,13
PG2309-2308,20220905_0,PG2309.XDCE,PG2308.XDCE,PG2309.XDCE,0,0,-108.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,40,1,0,8,32,PG,0,1,1,133,0,20,3
RU2304-2305,20220906_1,RU2304.XSGE,RU2305.XSGE,RU2305.XSGE,0,0,-325.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,10,1,1,8,8,RU,0,1,1,267,0,48,20
RU2305-2306,20220906_1,RU2305.XSGE,RU2306.XSGE,RU2305.XSGE,0,0,-70.0,-80.0,-90.0,-100.0,-110.0,-120.0,-99999.0,-99999.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,10,1,1,8,8,RU,0,1,1,267,0,9,20
RU2306-2307,20220906_1,RU2306.XSGE,RU2307.XSGE,RU2306.XSGE,0,0,-70.0,-80.0,-90.0,-100.0,-110.0,-120.0,-99999.0,-99999.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,10,1,1,8,8,RU,0,1,1,267,0,9,20
RU2307-2308,20220906_1,RU2307.XSGE,RU2308.XSGE,RU2307.XSGE,0,0,-70.0,-80.0,-90.0,-100.0,-110.0,-120.0,-99999.0,-99999.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,10,1,1,8,8,RU,0,1,1,267,0,9,20
RU2308-2309,20220906_1,RU2308.XSGE,RU2309.XSGE,RU2309.XSGE,0,0,-70.0,-80.0,-90.0,-100.0,-110.0,-120.0,-99999.0,-99999.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,10,1,1,8,8,RU,0,1,1,267,0,9,20
RU2309-2310,20220906_1,RU2309.XSGE,RU2310.XSGE,RU2309.XSGE,0,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,10,1,1,8,8,RU,0,1,1,40,0,50,20
RU2310-2311,20220906_1,RU2310.XSGE,RU2311.XSGE,RU2310.XSGE,0,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,10,1,1,8,8,RU,0,1,1,40,0,50,20
RU2311-2312,20220906_1,RU2311.XSGE,RU2312.XSGE,RU2311.XSGE,0,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,10,1,1,8,8,RU,0,1,1,40,0,50,20
RU2312-2401,20220906_1,RU2312.XSGE,RU2401.XSGE,RU2312.XSGE,0,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,10,1,1,8,8,RU,0,1,1,40,0,50,20
RU2305-2309,20220906_1,RU2305.XSGE,RU2309.XSGE,RU2305.XSGE,0,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,10,1,1,8,8,RU,0,1,1,67,0,100,20
RU2306-2305,20220906_1,RU2306.XSGE,RU2305.XSGE,RU2305.XSGE,0,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,10,1,1,8,8,RU,0,1,1,40,0,12,20
L2304-2305,20220915_0,L2304.XDCE,L2305.XDCE,L2305.XDCE,0,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,40,1,1,8,32,L,0,1,1,133,0,20,40
L2305-2306,20220915_0,L2305.XDCE,L2306.XDCE,L2305.XDCE,0,0,0.0,-10.0,-20.0,-30.0,-40.0,-99999.0,-99999.0,-99999.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,40,1,1,8,32,L,0,1,1,100,0,20,40
L2306-2307,20220915_0,L2306.XDCE,L2307.XDCE,L2306.XDCE,0,0,0.0,-10.0,-20.0,-30.0,-40.0,-99999.0,-99999.0,-99999.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,40,1,1,8,32,L,0,1,1,100,0,20,40
L2307-2308,20220915_0,L2307.XDCE,L2308.XDCE,L2307.XDCE,0,0,0.0,-10.0,-20.0,-30.0,-40.0,-99999.0,-99999.0,-99999.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,40,1,1,8,32,L,0,1,1,100,0,20,40
L2308-2309,20220915_0,L2308.XDCE,L2309.XDCE,L2309.XDCE,0,0,0.0,-10.0,-20.0,-30.0,-40.0,-99999.0,-99999.0,-99999.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,40,1,1,8,32,L,0,1,1,100,0,20,40
L2309-2310,20220915_0,L2309.XDCE,L2310.XDCE,L2309.XDCE,0,0,0.0,-10.0,-20.0,-30.0,-40.0,-99999.0,-99999.0,-99999.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,40,1,1,8,32,L,0,1,1,100,0,25,40
L2310-2311,20220915_0,L2310.XDCE,L2311.XDCE,L2310.XDCE,0,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,40,1,1,8,32,L,0,1,1,100,0,25,40
L2311-2312,20220915_0,L2311.XDCE,L2312.XDCE,L2311.XDCE,0,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,40,1,1,8,32,L,0,1,1,100,0,25,40
L2312-2401,20220915_0,L2312.XDCE,L2401.XDCE,L2312.XDCE,0,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,40,1,1,8,32,L,0,1,1,100,0,25,40
L2305-2309,20220915_0,L2305.XDCE,L2309.XDCE,L2305.XDCE,0,0,-5.0,-25.0,-45.0,-65.0,-85.0,-99999.0,-99999.0,-99999.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,40,1,1,8,32,L,0,1,1,53,0,15,40
HC2304-2305,20220907_1,HC2304.XSGE,HC2305.XSGE,HC2305.XSGE,0,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,40,1,1,8,32,HC,0,1,1,87,0,25,40
HC2305-2306,20220907_1,HC2305.XSGE,HC2306.XSGE,HC2305.XSGE,0,0,5.0,-5.0,-10.0,-20.0,-30.0,-99999.0,-99999.0,-99999.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,40,1,1,8,32,HC,0,1,1,133,0,9,40
HC2306-2307,20220907_1,HC2306.XSGE,HC2307.XSGE,HC2306.XSGE,0,0,5.0,-5.0,-10.0,-20.0,-30.0,-99999.0,-99999.0,-99999.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,40,1,1,8,32,HC,0,1,1,133,0,13,40
HC2307-2308,20220907_1,HC2307.XSGE,HC2308.XSGE,HC2308.XSGE,0,0,5.0,-5.0,-10.0,-20.0,-30.0,-99999.0,-99999.0,-99999.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,40,1,1,8,32,HC,0,1,1,133,0,25,40
HC2308-2309,20220907_1,HC2308.XSGE,HC2309.XSGE,HC2309.XSGE,0,0,5.0,-5.0,-10.0,-20.0,-30.0,-99999.0,-99999.0,-99999.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,40,1,1,8,32,HC,0,1,1,133,0,25,40
HC2309-2310,20220907_1,HC2309.XSGE,HC2310.XSGE,HC2310.XSGE,0,0,5.0,-5.0,-10.0,-20.0,-30.0,-99999.0,-99999.0,-99999.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,40,1,1,8,32,HC,0,1,1,133,0,25,40
HC2310-2311,20220907_1,HC2310.XSGE,HC2311.XSGE,HC2310.XSGE,0,0,5.0,-5.0,-10.0,-20.0,-30.0,-99999.0,-99999.0,-99999.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,40,1,1,8,32,HC,0,1,1,133,0,25,40
HC2311-2312,20220907_1,HC2311.XSGE,HC2312.XSGE,HC2311.XSGE,0,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,40,1,1,8,32,HC,0,1,1,133,0,25,40
HC2312-2401,20220907_1,HC2312.XSGE,HC2401.XSGE,HC2312.XSGE,0,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,40,1,1,8,32,HC,0,1,1,133,0,25,40
